Tweet,0,1,2,3
"['<user>', '<user>', '<user>', 'trudeau', 'endulging', 'on', 'outrage', 'culture', 'once', 'again', 'preaching', 'issues', 'ad', 'hominembut', 'never', 'quanitfying', 'them']",0.0,0.0,1.0,0.0
"['i', 'just', 'wanna', 'know', 'why', 'theres', 'no', 'outrage', 'for', 'black', 'on', 'black', 'crime', 'and', 'no', 'one', 'knows', 'those', 'victims', 'but', 'blm', 'is', 'out', 'to', 'kill', 'cops', 'based', 'on', 'media']",0.0,0.0,0.0,1.0
"['i', 'dont', 'even', 'feel', 'anger', 'anymore', 'cant', 'explain', 'it', 'tulsa', 'charlotte', 'trayvon', 'sandrabland', 'philando', 'ferguson', 'batonrouge', 'michaelbrown']",0.0,0.0,1.0,0.0
"['chris', 'ate', 'all', 'my', 'mac', 'n', 'cheese', 'so', 'imma', 'eat', 'all', 'his', 'taffy', 'revenge']",0.0,1.0,0.0,0.0
"['i', 'heard', 'movie', 'bob', 'was', 'furious', 'about', 'the', 'skittles', 'analogy', 'he', 'was', 'upset', 'that', 'there', 'wasnt', 'actually', 'any', 'skittles']",1.0,0.0,0.0,0.0
"['because', 'you', 'offended', 'by', 'the', 'lies', 'of', 'alexandria', 'goddard', 'doesnt', 'mean', 'that', 'im', 'derics', 'friend', 'or', 'anything', 'else', 'purely', 'a', 'fishin', 'expedition']",0.0,1.0,0.0,0.0
"['<user>', 'what', 'they', 'should', 'be', 'doing', 'is', 'directing', 'their', 'anger', 'to', 'the', 'thieves', 'in', 'governmentcorruption', 'feesmustfall']",0.0,0.0,1.0,0.0
"['okay', 'youve', 'annoyed', 'me', 'you', 'havent', 'done', 'a', 'good', 'job', 'there', 'at', 'all', 'furious']",0.0,0.0,0.0,1.0
"['what', 'u', 'do', 'wen', 'ur', 'love', 'cheats', 'on', 'u', 'wen', 'thy', 'dont', 'understand', 'the', 'emotions', 'behind', 'the', 'anger', 'the', 'constant', 'waiting', 'what', 'u', 'do', '<user>']",0.0,1.0,0.0,0.0
"['<user>', 'there', 'is', 'no', 'room', 'for', 'jokes', 'in', 'hockey', 'this', 'is', 'a', 'serious', 'business', 'where', 'we', 'made', 'up', 'teams', 'to', 'fill', 'out', 'the', 'tournament', 'outrage']",0.0,0.0,0.0,1.0
"['<user>', '<user>', 'well', 'cucks', 'among', 'her', 'ranks', 'agree', 'equally', 'about', 'their', 'outrage', 'of', 'black', 'youths', 'shot', 'and', 'harambe']",0.0,0.0,1.0,0.0
"['<user>', 'turn', 'that', 'shit', 'off', 'home', 'button', 'under', 'accessibility', 'nnwhen', 'did', 'innovation', 'become', 'mind', 'fuckery', 'rage', 'iphonephonehome']",0.0,0.0,0.0,1.0
"['ever', 'put', 'your', 'fist', 'through', 'your', 'laptops', 'screen', 'if', 'so', 'its', 'time', 'for', 'a', 'new', 'one', 'lmao', 'rage', 'anger', 'hp']",0.0,0.0,0.0,1.0
"['panpiper', 'playing', 'big', 'river', 'outside', 'the', 'bridges', 'in', 'sr', 'outrage']",0.0,0.0,1.0,0.0
"['do', 'not', 'fret', 'if', 'you', 'are', 'not', 'cool', 'humans', 'who', 'follow', 'me', 'become', 'instantly', 'cool', 'bot']",1.0,0.0,0.0,0.0
"['<user>', 'ive', 'just', 'found', 'out', 'its', 'candice', 'and', 'not', 'candace', 'she', 'can', 'pout', 'all', 'she', 'likes', 'for', 'me']",1.0,0.0,0.0,0.0
"['controlling', 'anger', 'is', 'a', 'sign', 'of', 'those', 'righteous', 'people', 'promised', 'paradise', 'in', 'the', 'quran', 'in', 'surah', 'al', 'imran', 'verses', 'reward', 'gooddeed']",0.0,1.0,0.0,0.0
"['and', 'apparently', 'hes', 'supposed', 'to', 'have', 'a', 'scottish', 'accent', 'im', 'offended']",0.0,0.0,1.0,0.0
"['candice', 'on', 'great', 'british', 'bake', 'off', 'with', 'that', 'pout', 'does', 'my', 'head', 'in']",0.0,0.0,1.0,0.0
"['<user>', 'switch', 'host', 'no', 'bullet', 'rage']",0.0,1.0,0.0,0.0
"['<user>', 'i', 'assure', 'you', 'there', 'is', 'no', 'laughter', 'but', 'increasing', 'anger', 'at', 'the', 'costs', 'and', 'arrogance', 'of', 'westminster']",0.0,0.0,1.0,0.0
"['<user>', 'seems', 'like', 'a', 'fight', 'ready', 'to', 'rage', 'on']",0.0,1.0,0.0,0.0
"['prayers', 'amp', 'protection', 'to', 'our', 'brothers', 'and', 'sisters', 'fighting', 'in', 'charlotte', 'rage', 'against', 'machines']",1.0,0.0,0.0,0.0
"['gonna', 'eat', 'pick', 'up', 'my', 'brother', 'get', 'my', 'car', 'washed', 'amp', 'finally', 'go', 'home', 'ressssst', 'amp', 'watch', 'all', 'fast', 'amp', 'furious', 'movies']",1.0,0.0,0.0,0.0
"['am', 'meeting', 'olympic', 'house', 'golds', 'relentless', 'neverquit', 'believe', 'dreambig', 'teamtto', 'goinggold']",1.0,0.0,0.0,0.0
"['<user>', 'i', 'think', 'your', 'highprofile', 'female', 'colleague', 'would', 'be', 'one', 'in', 'yhat', 'category', 'massexodus']",0.0,0.0,1.0,0.0
"['<user>', 'its', 'game', 'day', 't', 'minus']",1.0,0.0,0.0,0.0
"['<user>', 'i', 'think', 'your', 'highprofile', 'female', 'colleague', 'would', 'be', 'one', 'in', 'yhat', 'category', 'massexodus', 'bitter']",0.0,1.0,0.0,0.0
"['if', 'u', 'have', 'time', 'open', 'a', 'snap', 'u', 'have', 'time', 'respond']",1.0,0.0,0.0,0.0
"['<user>', 'species', 'cf', 'don', 'jr', 'refugeesskittlesknow', 'he', 'likes', 'his', 'snacksbut', 'even', '<user>', 'frown', 'on', 'talking', 'about', 'eating', 'humans', 'lizardscum']",0.0,1.0,0.0,0.0
"['ok', 'but', 'how', 'are', 'the', 'fast', 'amp', 'furious', 'movies', 'not', 'classified', 'as', 'comedys']",1.0,0.0,0.0,0.0
"['<user>', 'i', 'accidetly', 'dumped', 'boiling', 'water', 'my', 'myself']",0.0,0.0,1.0,0.0
"['one', 'month', 'til', 'someones', 'bday', 'and', 'i', 'think', 'its', 'time', 'to', 'flaunt', 'that', 'i', 'got', 'them', 'something', 'pretty', 'awesome', 'revenge']",0.0,1.0,0.0,0.0
"['dentist', 'just', 'said', 'to', 'me', 'im', 'going', 'to', 'numb', 'your', 'front', 'lip', 'up', 'so', 'itll', 'feel', 'as', 'if', 'youve', 'got', 'lips', 'like', 'pete', 'burns', 'she', 'was', 'right']",0.0,1.0,0.0,0.0
"['but', 'that', 'was', 'a', 'mistake', 'and', 'a', 'half', 'assed', 'excuse', 'and', 'now', 'here', 'i', 'am', 'burning', 'in', 'hell', 'forever']",0.0,0.0,0.0,1.0
"['anyway', 'im', 'in', 'a', 'car', 'with', 'a', 'furious', 'white', 'men', 'and', 'i', 'have', 'a', 'really', 'funny', 'story', 'to', 'tell', 'when', 'im', 'sober']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'ballmer', 'will', 'be', 'furious', 'another', 'delivery', 'lost']",0.0,0.0,1.0,0.0
"['<user>', '<user>', 'bitter', 'nicole', 'and', 'cory', 'is', 'why', 'she', 'was', 'evicted']",0.0,1.0,0.0,0.0
"['the', 'best', 'revenge', 'is', 'massive', 'success', 'frank', 'sinatra']",1.0,0.0,0.0,0.0
"['adps', 'ezlabor', 'web', 'portal', 'has', 'to', 'be', 'the', 'slowest', 'web', 'app', 'i', 'have', 'ever', 'had', 'the', 'displeasure', 'of', 'using']",0.0,0.0,0.0,1.0
"['<user>', '<user>', '<user>', 'sex', 'offense', 'happens', 'across', 'all', 'races', 'cultures', 'and', 'creeds', 'amp', 'they', 'should', 'be', 'castrated']",0.0,0.0,0.0,1.0
"['good', 'luck', 'to', 'all', 'furyhaney', 'players', 'playing', 'this', 'weekend', 'at', 'the', 'future', 'stars', 'showcase', 'in', 'frisco', 'tx', 'kgb', 'gtown']",1.0,0.0,0.0,0.0
"['james', 'no', 'k', 'no', 'k', 'no', 'k', 'no', 'k', 'you', 'fucked', 'up', 'bb', 'bitter', 'shouldofvotedfornicole']",0.0,0.0,0.0,1.0
"['<user>', '<user>', 'bad', 'news', 'if', 'ordered', 'online', 'it', 'hasnt', 'gone', 'through', 'same', 'happened', 'to', 'me', 'had', 'to', 're', 'order', 'on', 'the', 'phone']",0.0,1.0,0.0,0.0
"['<user>', 'im', 'distraught', 'candice', 'and', 'her', 'pout', 'can', 'piss', 'off']",0.0,0.0,0.0,1.0
"['tonights', 'dragrace', 'allstars', 'episode', 'gave', 'me', 'life', 'yaassss', 'queens', 'teamalaska', 'teamkatya', 'bwahaha']",1.0,0.0,0.0,0.0
"['ive', 'never', 'seen', 'fast', 'amp', 'furious', 'tokyo', 'drift', 'boutta', 'watch', 'it']",1.0,0.0,0.0,0.0
"['also', 'other', 'ppl', 'who', 'i', 'love', 'a', 'whole', 'damn', 'lot', 'erica', 'joanna', 'tiff', 'sirli', 'harley', 'anja', 'the', 'rest', 'of', 'the', 'gc', 'bc', 'i', 'ran', 'out', 'of', 'chara']",1.0,0.0,0.0,0.0
"['the', 'ghost', 'of', 'stefano', 'reflects', 'on', 'the', 'grim', 'indignity', 'of', 'being', 'murdered', 'by', 'corrupt', 'cops', 'in', 'faux', 'love', 'days']",0.0,0.0,1.0,0.0
"['<user>', 'do', 'you', 'hold', 'a', 'grudge', 'against', 'your', 'ex']",1.0,0.0,0.0,0.0
"['<user>', 'im', 'now', 'writing', 'abt', 'the', 'changing', 'face', 'of', 'sex', 'industry', 'in', 'tr', 'now', 'men', 'will', 'talk', 'to', 'me', 'then', 'revenge']",0.0,0.0,1.0,0.0
"['how', 'on', 'earth', 'can', 'the', 'projection', 'of', 'all', 'that', 'is', 'good', 'and', 'happy', 'and', 'true', 'in', 'my', 'soul', 'be', 'a', 'poisonous', 'fucking', 'snake', 'patronus', 'adder']",0.0,0.0,0.0,1.0
"['nothing', 'more', 'entertaining', 'and', 'frightening', 'than', 'a', 'bitter', 'alcoholic', 'trying', 'desperately', 'to', 'get', 'your', 'attention']",0.0,0.0,1.0,0.0
"['<user>', 'did', 'you', 'even', 'give', 'out', 'any', 'pizzas', 'serious', 'fail', 'hungry', 'furious', 'hangry']",0.0,1.0,0.0,0.0
"['<user>', '<user>', 'wow', 'my', 'bill', 'is', 'and', 'hav', 'a', 'text', 'from', 'u', 'to', 'prove', 'that', 'and', 'you', 'have', 'taken', 'swines', 'con']",0.0,0.0,0.0,1.0
"['goddamn', 'headache']",0.0,0.0,0.0,1.0
"['i', 'either', 'look', 'like', 'a', 'raging', 'bitch', 'or', 'im', 'obnoxiously', 'laughing', 'at', 'something', 'not', 'that', 'funny', 'i', 'dont', 'think', 'theres', 'any', 'middle', 'ground']",0.0,0.0,1.0,0.0
"['<user>', 'huff', 'btw', 'ty']",1.0,0.0,0.0,0.0
"['<user>', 'i', 'asked', 'for', 'my', 'parcel', 'to', 'be', 'delivered', 'to', 'a', 'pick', 'up', 'store', 'not', 'my', 'address', 'fuming', 'poorcustomerservice']",0.0,0.0,0.0,1.0
"['my', 'back', 'is', 'starting', 'to', 'irritate', 'me', 'and', 'its', 'barely']",0.0,1.0,0.0,0.0
"['take', 'public', 'opinion', 'on', 'revenge', 'with', 'pakistan', 'if', 'govt', 'is', 'unable', 'to', 'decide', '<user>', '<user>', '<user>']",0.0,1.0,0.0,0.0
"['<user>', 'thanks', 'for', 'ios', 'update', 'even', 'the', 'best', 'app', '<user>', 'freezing', 'and', 'crashing', 'on', 'se']",1.0,0.0,0.0,0.0
"['new', 'madden', 'kicking']",0.0,1.0,0.0,0.0
"['<user>', '<user>', 'and', 'peter', 'your', 'radio', 'piece', 'on', 'off', 'the', 'ball', 'was', 'pure', 'class', 'no', 'digs', 'no', 'revenge', 'a', 'total', 'balanced', 'pro']",0.0,1.0,0.0,0.0
"['<user>', 'nice', 'why', 'are', 'u', 'fuming', 'then']",1.0,0.0,0.0,0.0
"['<user>', 'literally', 'burst', 'out', 'laughing']",1.0,0.0,0.0,0.0
"['egyptian', 'officials', 'expressed', 'frustration', 'and', 'outrage', 'over', 'the', 'obamahillary', 'administrations', 'support', 'of', 'the', 'muslim', 'brotherhood']",0.0,0.0,1.0,0.0
"['just', 'watching', 'crimewatch', 'what', 'kind', 'of', 'sick', 'fuck', 'touches', 'year', 'olds', 'shit', 'like', 'this', 'makes', 'me', 'fume']",0.0,0.0,0.0,1.0
"['<user>', 'i', 'try', 'not', 'to', 'let', 'my', 'anger', 'seep', 'into', 'reviews', 'but', 'i', 'resent', 'having', 'my', 'time', 'wasted', 'on', 'books', 'like', 'that', 'time', 'is', 'precious']",0.0,0.0,0.0,1.0
"['<user>', 'then', 'he', 'said', 'talking', 'about', 'wills', 'uncontrollable', 'animals', 'when', 'moving', 'to', 'another', 'link', 'these', 'comments', 'do', 'not', 'help', 'fuming']",0.0,0.0,0.0,1.0
"['my', 'baskets', 'are', 'better', 'when', 'im', 'in', 'a', 'bad', 'mood', 'someone', 'irritate', 'me', 'before', 'practice', 'please']",0.0,0.0,1.0,0.0
"['i', 'miss', 'my', 'gran', 'singing', 'rawhide', 'in', 'her', 'deep', 'baritone', 'growl']",1.0,0.0,0.0,0.0
"['<user>', 'im', 'about', 'to', 'fly', 'into', 'a', 'fit', 'of', 'rage', 'its', 'not', 'fair']",0.0,0.0,0.0,1.0
"['you', 'insult', 'the', 'late', 'sherri', 'martel']",1.0,0.0,0.0,0.0
"['no', 'offense', 'but', 'to', 'the', 'ppl', 'out', 'there', 'using', 'creams', 'to', 'build', 'your', 'glutescome', 'on', 'go', 'squat', 'and', 'what', 'not']",0.0,0.0,1.0,0.0
"['<user>', '<user>', 'fuming']",0.0,0.0,0.0,1.0
"['<user>', 'im', 'offended', 'i', 'actually', 'am']",0.0,0.0,1.0,0.0
"['dont', 'be', 'bitter']",1.0,0.0,0.0,0.0
"['indiamissingindira', 'that', 'she', 'could', 'never', 'solve', 'kashmir', 'problem', 'and', 'kept', 'it', 'burning', 'for', 'vote', 'banknterrorstatepak']",0.0,1.0,0.0,0.0
"['i', 'love', 'the', 'word', 'fret', 'so', 'much', 'and', 'im', 'in', 'heaven']",1.0,0.0,0.0,0.0
"['im', 'not', 'saying', 'he', 'might', 'be', 'like', 'big', 'foot', 'but', 'it', 'might', 'be', 'like', 'natural', 'biological', 'father', 'says', 'blood', 'boiling', 'if', 'he', 'cross']",0.0,0.0,1.0,0.0
"['puzzle', 'investing', 'opening', 'portland', 'feodal', 'population', 'is', 'correlative', 'straight', 'a', 'snorting', 'infuriate', 'xlzjyhg']",0.0,1.0,0.0,0.0
"['<user>', 'poor', 'angry', 'and', 'justly', 'so', 'offer', 'people', 'some', 'hope', 'my', 'god', 'does', 'anyone', 'see', 'this', 'education', 'should', 'not', 'be', 'for', 'the', 'elite']",0.0,0.0,0.0,1.0
"['<user>', '<user>', '<user>', 'i', 'agree', 'but', 'our', 'offense', 'was', 'ass', 'after', 'the', 'second', 'half', 'td', 'score', 'on', 'the', 'first', 'drive']",0.0,1.0,0.0,0.0
"['just', 'paid', 'for', 'chicken', 'at', '<user>', 'and', 'didnt', 'even', 'get', 'any', 'there', 'goes', 'dollars', 'and', 'me', 'as', 'a', 'customer']",0.0,0.0,1.0,0.0
"['chick', 'told', 'me', 'i', 'look', 'like', 'childish', 'gambino', 'insult', 'or', 'compliment']",0.0,0.0,1.0,0.0
"['<user>', 'part', 'was', 'buzzing', 'for', 'a', 'cheeky', 'squashie', 'or', 'twothis', 'was', 'not', 'what', 'i', 'expectedsort', 'it', 'out', 'food', 'angry', '<user>', '<user>']",0.0,0.0,1.0,0.0
"['<user>', 'delays', 'from', 'streatham', 'cmn', 'to', 'clap', 'junc', 'amp', 'now', 'train', 'took', 'mins', 'for', 'mins', 'journey', 'missed', 'trains', 'to', 'reading']",0.0,0.0,1.0,0.0
"['<user>', '<user>', 'her', 'team', 'must', 'draw', 'from', 'a', 'hat', 'for', 'daily', 'personality', 'drugged', 'angry', 'yeller', 'quiet', 'screamer']",0.0,0.0,1.0,0.0
"['<user>', 'i', 'offered', '<user>', '<user>', '<user>', 'gold', 'or', 'silver', 'but', 'they', 'said', 'nah', 'bitcoin', 'snap']",0.0,0.0,1.0,0.0
"['you', 'offend', 'me', '<user>']",0.0,0.0,1.0,0.0
"['<user>', 'watching', 'on', 'i', 'would', 'have', 'been', 'straight', 'out', 'of', 'there', 'with', 'the', 'guy', 'who', 'was', 'getting', 'irate', 'extremeworld']",0.0,0.0,1.0,0.0
"['my', 'dogs', 'making', 'the', 'most', 'ridiculous', 'sounds', 'right', 'now', 'its', 'like', 'a', 'high', 'pitched', 'gargley', 'growl']",1.0,0.0,0.0,0.0
"['unbelievable', 'takes', 'minutes', 'to', 'get', 'through', 'to', '<user>', 'then', 'theres', 'a', 'fault', 'and', 'the', 'call', 'hangs', 'up', 'fuming', 'treatcustomersfairly']",0.0,0.0,0.0,1.0
"['<user>', 'i', 'believe', 'thats', 'what', 'you', 'call', 'the', 'fury', 'of', 'the', 'righteous']",0.0,0.0,1.0,0.0
"['got', 'a', 'tip', 'from', 'a', 'drunk', 'uber', 'passenger', 'today', 'i', 'get', 'a', 'parking', 'ticket', 'id', 'blame', 'karma', 'but', 'my', 'dumb', 'ass', 'forgot', 'to', 'pay', 'the', 'meter']",0.0,0.0,0.0,1.0
"['if', 'i', 'spend', 'more', 'than', 'in', 'shimmy', 'on', 'drinks', 'ill', 'be', 'raging', 'but', 'we', 'all', 'know', 'its', 'gonna', 'happen']",0.0,0.0,1.0,0.0
"['actually', 'fuming', 'i', 'have', 'nothing', 'to', 'wear', 'saturday']",0.0,0.0,0.0,1.0
"['this', 'fuck', 'you', 'is', 'boiling', 'up', 'inside', 'its', 'not', 'gonna', 'be', 'good', 'when', 'i', 'let', 'it', 'out']",0.0,0.0,0.0,1.0
"['who', 'the', 'hell', 'is', 'drilling', 'outside', 'my', 'house', 'literally', 'got', 'to', 'sleep', 'at', 'half', 'four', 'after', 'a', 'busy', 'shift', 'and', 'these', 'twats', 'have', 'woken', 'me', 'up']",0.0,0.0,0.0,1.0
"['if', 'you', 'let', 'a', 'general', 'tweet', 'offend', 'you', 'you', 'definitely', 'shouldnt', 'be', 'on', 'twitter']",0.0,1.0,0.0,0.0
"['<user>', 'bloody', 'right']",0.0,0.0,1.0,0.0
"['<user>', 'the', 'nword', 'but', 'i', 'think', 'all', 'afram', 'are', 'entitled', 'to', 'it', 'we', 'shouldnt', 'take', 'away', 'from', 'them', 'the', 'insult', 'they', 'have', 'claimed', 'back']",0.0,0.0,1.0,0.0
"['i', 'cant', 'guess', 'if', 'you', 'holding', 'a', 'grudge', 'against', 'the', 'best']",0.0,1.0,0.0,0.0
"['scorpio', 'always', 'seek', 'revenge']",0.0,0.0,1.0,0.0
"['<user>', 'exactly', 'what', 'i', 'have', 'been', 'saying', 'on', 'fb', 'bitter']",0.0,0.0,1.0,0.0
"['didnt', 'think', 'cadres', 'not', 'getting', 'src', 'deployment', 'would', 'make', 'some', 'cadres', 'so', 'bitter', 'ku', 'tough', 'macom']",0.0,0.0,1.0,0.0
"['<user>', 'opioid', 'rapid', 'pill', 'plaguespeed', 'generations', 'pulse', 'rapid', 'rabid', 'impairment', 'ist', 'choice', 'stacked', 'usage', 'vs', 'street', 'ingestion', 'demo', 'us']",0.0,0.0,1.0,0.0
"['angry', 'already']",0.0,0.0,0.0,1.0
"['<user>', '<user>', '<user>', '<user>', 'a', 'irritation', 'and', 'isolation', 'lifenabler']",0.0,0.0,1.0,0.0
"['<user>', 'is', 'it', 'true', 'none', 'of', 'your', 'players', 'are', 'cops', 'do', 'they', 'drink', 'chilled', 'bitter', 'are', 'your', 'players', 'walter', 'mitty', 'types', '<user>']",0.0,0.0,1.0,0.0
"['im', 'on', 'holiday', 'for', 'the', 'next', 'round', 'fuming']",0.0,0.0,1.0,0.0
"['if', 'someone', 'keeps', 'laughing', 'at', 'you', 'dont', 'fret', 'at', 'least', 'u', 'r', 'giving', 'happiness', 'nquotes', 'quotestoliveby']",1.0,0.0,0.0,0.0
"['youre', 'so', 'thirsty', 'for', 'the', 'chance', 'to', 'disagree', 'w', 'the', 'left', 'that', 'you', 'dont', 'even', 'realize', 'when', 'something', 'is', 'an', 'affront', 'to', 'your', 'bigoted', 'platform']",0.0,0.0,1.0,0.0
"['kik', 'me', 'i', 'want', 'to', 'swap', 'pics', 'i', 'will', 'post', 'on', 'my', 'account', 'anonymously', 'if', 'you', 'wish', 'kik', 'vsvplou', 'kik', 'kikme', 'nudes', 'tits', 'snapchat']",1.0,0.0,0.0,0.0
"['the', 'are', 'playing', 'antichrist', 'why', 'wont', '<user>', 'play', 'hustle', 'its', 'an', 'outrage']",0.0,1.0,0.0,0.0
"['ananya', 'just', 'grabbed', 'a', 'bible', 'opened', 'it', 'started', 'reading', 'and', 'then', 'said', 'where', 'do', 'they', 'talk', 'about', 'burning', 'people']",0.0,1.0,0.0,0.0
"['whenever', 'i', 'pout', 'i', 'just', 'want', 'adrian', 'to', 'appear', 'and', 'tell', 'me', 'to', 'stop', 'pouting', 'or', 'else']",0.0,0.0,1.0,0.0
"['very', 'little', 'frustrates', 'me', 'as', 'much', 'as', 'misplacing', 'something', 'been', 'looking', 'for', 'my', 'keys', 'for', 'hours', 'now', 'rage']",0.0,0.0,0.0,1.0
"['<user>', 'its', 'buzzing', 'pathetically', 'for', 'sympathy', 'if', 'you', 'let', 'it', 'out', 'it', 'will', 'twirl', 'its', 'moustache', 'chuckle', 'and', 'sting', 'you', 'psychowasp']",0.0,1.0,0.0,0.0
"['cant', 'believe', '<user>', 'are', 'putting', 'their', 'prices', 'up', 'they', 'already', 'know', 'im', 'struggling', 'to', 'pay', 'my', 'bill', 'amp', 'wont', 'change', 'my', 'package', 'raging']",0.0,0.0,0.0,1.0
"['some', 'bloke', 'on', 'the', 'train', 'whos', 'obviously', 'trying', 'to', 'provoke', 'west', 'ham', 'fans', 'by', 'loudly', 'slagging', 'off', 'the', 'stadium', 'to', 'his', 'mate', 'on', 'the', 'phone']",0.0,1.0,0.0,0.0
"['british', 'humour', 'should', 'offend', 'and', 'challenge', 'mainstream', 'views', 'hat', 'off', 'to', 'clarkeson', 'the', 'ultra', 'left', 'should', 'go', 'and', 'kneel', 'before', 'allah']",0.0,0.0,1.0,0.0
"['<user>', '<user>', 'ha', 'right', 'im', 'from', 'san', 'jose', 'ca', 'and', 'i', 'was', 'offended', 'right', 'there', 'with', 'you', 'dave', 'go', 'on', 'a', 'walk', 'or', 'something', 'next', 'time']",0.0,0.0,0.0,1.0
"['<user>', 'since', 'its', 'a', 'friend', 'of', 'peregs', 'i', 'dont', 'want', 'to', 'offend', 'peace']",1.0,0.0,0.0,0.0
"['theyre', 'like', 'the', 'rape', 'apologists', 'who', 'inadvertently', 'make', 'men', 'sound', 'like', 'rabid', 'mindless', 'beasts', 'with', 'friends', 'like', 'these']",0.0,0.0,1.0,0.0
"['<user>', 'they', 'irritate', 'me', 'them', 'and', 'their', 'inch', 'thick', 'made', 'up', 'masks']",0.0,0.0,0.0,1.0
"['<user>', 'i', 'am', 'irate', 'at', 'you', 'checkin', 'system', 'i', 'have', 'tried', 'to', 'checkin', 'all', 'day', 'and', 'it', 'wouldnt', 'let', 'me', 'do', 'it', 'because', 'i', 'had', 'no', 'seat', 'assigned']",0.0,0.0,0.0,1.0
"['imagine', 'celtic', 'burst', 'the', 'net', 'wae', 'every', 'attempt', 'but', 'nutt', 'same', 'old', 'dain', 'it', 'hard', 'way', 'usual']",1.0,0.0,0.0,0.0
"['i', 'asked', 'jared', 'to', 'marry', 'me', 'and', 'he', 'said', 'no']",0.0,0.0,1.0,0.0
"['someone', 'let', 'snakes', 'in', 'my', 'house', 'i', 'bet', 'it', '<user>', 'i', 'kill', 'that', 'bugger', 'when', 'i', 'get', 'my', 'hands', 'on', 'him', 'huckfp']",0.0,0.0,0.0,1.0
"['yall', 'bitches', 'be', 'so', 'angry', 'and', 'bitter', 'that', 'must', 'truly', 'suck', 'lol']",0.0,0.0,0.0,1.0
"['bloody', 'parking', 'ticket', 'fuming']",0.0,0.0,0.0,1.0
"['boys', 'dm', 'me', 'pictures', 'of', 'your', 'cocks', 'the', 'best', 'one', 'will', 'get', 'uploaded', 'cumtribute', 'dm', 'snapchat', 'snapme', 'nudes', 'dickpic', 'cocktribute']",0.0,1.0,0.0,0.0
"['<user>', 'happy', 'birthday', 'to', 'my', 'seed', 'renewtherivalry', 'imyourdaddy', 'cantbeatme', 'tater']",1.0,0.0,0.0,0.0
"['<user>', 'huh', 'its', 'always', 'my', 'fault', 'isnt', 'it', 'gt', 'sulk']",0.0,0.0,0.0,1.0
"['<user>', 'so', 'you', 'wouldnt', 'date', 'me']",0.0,1.0,0.0,0.0
"['this', 'anger', 'inside', 'i', 'turned', 'to', 'fuel', 'i', 'burned', 'and', 'watched', 'myself', 'spin', 'down', 'like', 'inferno', 'types']",0.0,0.0,0.0,1.0
"['<user>', 'what', 'king', 'says', 'doesnt', 'matter', 'the', 'fact', 'he', 'came', 'w', 'psycho', 'don', 'is', 'by', 'far', 'more', 'of', 'an', 'affront']",0.0,0.0,1.0,0.0
"['dear', '<user>', 'please', 'tell', 'your', 'bus', 'drivers', 'if', 'obstruction', 'on', 'their', 'side', 'dont', 'just', 'pull', 'out', 'to', 'oncoming', 'traffic', 'causing', 'vehs', 'to', 'swerve', 'fuming']",0.0,0.0,0.0,1.0
"['still', 'cant', 'log', 'into', 'my', 'fucking', 'snapchat', 'snapchat']",0.0,0.0,0.0,1.0
"['disgracefulesin', 'i', 'resent', 'all', 'men', 'in', 'some', 'way', 'for', 'some', 'or', 'no', 'reason', 'at', 'all', 'esinscountdown']",0.0,0.0,1.0,0.0
"['<user>', '<user>', '<user>', '<user>', 'summar', 'one', 'more', 'insult', 'from', 'you', 'and', 'youre', 'gone', 'idc', 'if', 'youre', 'my', 'dad']",0.0,0.0,0.0,1.0
"['<user>', '<user>', 'looks', 'like', 'a', 'rabid', 'pack', 'of', 'inbreds']",0.0,0.0,1.0,0.0
