Tweet,0,1,2,3,4,5,6,7
"['i', 'wish', 'the', 'next', 'madden', 'has', 'a', 'story', 'mode', 'too', 'just', 'like', 'fifa']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'already', 'gets', 'aggravated', 'too', 'fast', 'like', 'why', 'aggravate', 'me', 'on', 'purpose']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['yo', 'gurls', 'dm', 'for', 'a', 'tribute']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['oh', 'the', 'zombie', 'rage']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['circle', 'k', 'is', 'dead', 'to', 'me', 'i', 'hate', 'your', 'new', 'slushie', 'machine']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['i', 'did', 'that', 'days', 'later', 'my', 'order', 'isnt', 'even', 'in', 'the', 'same', 'postcode', 'as', 'me']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['delays', 'from', 'streatham', 'cmn', 'to', 'clap', 'junc', 'amp', 'now', 'train', 'took', 'mins', 'for', 'mins', 'journey', 'missed', 'trains', 'to', 'reading']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['we', 'are', 'raging', 'angry', 'bil', 'for', 'pro', 'liarsactors', 'the', 'most', 'useless', 'people', 'in', 'america', 'where', 'is', 'ours', 'for', 'working', 'x', 'harder']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['never', 'a', 'decision', 'when', 'you', 'are', 'gtlt', 'and', 'never', 'make', 'a', 'when', 'you', 'are']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['i', 'almost', 'feel', 'offended', 'that', 'she', 'thinks', 'thats', 'a', 'big', 'deal', 'shes', 'knows', 'ill', 'literally', 'do', 'anything', 'for', 'her', 'or', 'kai']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['grateful', 'for', 'all', 'the', 'hungry', 'people', 'in', 'my', 'life', 'hungry', 'to', 'learn', 'change', 'grow', 'help', 'etc', 'not', 'sure', 'anybody', 'has', 'it', 'better']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['trudeau', 'endulging', 'on', 'outrage', 'culture', 'once', 'again', 'preaching', 'issues', 'ad', 'hominembut', 'never', 'quanitfying', 'them']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['i', 'just', 'wanna', 'know', 'why', 'theres', 'no', 'outrage', 'for', 'black', 'on', 'black', 'crime', 'and', 'no', 'one', 'knows', 'those', 'victims', 'but', 'blm', 'is', 'out', 'to', 'kill', 'cops', 'based', 'on', 'media']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['i', 'dont', 'even', 'anymore', 'cant', 'explain', 'it']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['chris', 'ate', 'all', 'my', 'mac', 'n', 'cheese', 'so', 'imma', 'eat', 'all', 'his', 'taffy']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['i', 'heard', 'movie', 'bob', 'was', 'furious', 'about', 'the', 'skittles', 'analogy', 'he', 'was', 'upset', 'that', 'there', 'wasnt', 'actually', 'any', 'skittles']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['because', 'you', 'offended', 'by', 'the', 'lies', 'of', 'alexandria', 'goddard', 'doesnt', 'mean', 'that', 'im', 'derics', 'friend', 'or', 'anything', 'else', 'purely', 'a', 'fishin', 'expedition']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['what', 'they', 'should', 'be', 'doing', 'is', 'directing', 'their', 'anger', 'to', 'the', 'thieves', 'in']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['okay', 'youve', 'annoyed', 'me', 'you', 'havent', 'done', 'a', 'good', 'job', 'there', 'at', 'all']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['what', 'u', 'do', 'wen', 'ur', 'love', 'cheats', 'on', 'u', 'wen', 'thy', 'dont', 'understand', 'the', 'emotions', 'behind', 'the', 'anger', 'the', 'constant', 'waiting', 'what', 'u', 'do']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['there', 'is', 'no', 'room', 'for', 'jokes', 'in', 'hockey', 'this', 'is', 'a', 'serious', 'business', 'where', 'we', 'made', 'up', 'teams', 'to', 'fill', 'out', 'the', 'tournament']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['well', 'cucks', 'among', 'her', 'ranks', 'agree', 'equally', 'about', 'their', 'outrage', 'of', 'black', 'youths', 'shot', 'and', 'harambe']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['turn', 'that', 'shit', 'off', 'home', 'button', 'under', 'accessibility', 'nnwhen', 'did', 'innovation', 'become', 'mind', 'fuckery']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['ever', 'put', 'your', 'fist', 'through', 'your', 'laptops', 'screen', 'if', 'so', 'its', 'time', 'for', 'a', 'new', 'one', 'lmao']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['panpiper', 'playing', 'big', 'river', 'outside', 'the', 'bridges', 'in', 'sr']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['do', 'not', 'fret', 'if', 'you', 'are', 'not', 'cool', 'humans', 'who', 'follow', 'me', 'become', 'instantly', 'cool']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['ive', 'just', 'found', 'out', 'its', 'candice', 'and', 'not', 'candace', 'she', 'can', 'pout', 'all', 'she', 'likes', 'for', 'me']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['controlling', 'is', 'a', 'sign', 'of', 'those', 'people', 'promised', 'in', 'the', 'in', 'surah', 'al', 'imran', 'verses']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['and', 'apparently', 'hes', 'supposed', 'to', 'have', 'a', 'scottish', 'accent', 'im']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['candice', 'on', 'great', 'british', 'bake', 'off', 'with', 'that', 'pout', 'does', 'my', 'head', 'in']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['switch', 'host', 'no', 'bullet', 'rage']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['i', 'assure', 'you', 'there', 'is', 'no', 'laughter', 'but', 'increasing', 'anger', 'at', 'the', 'costs', 'and', 'arrogance', 'of', 'westminster']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['seems', 'like', 'a', 'fight', 'ready', 'to', 'rage', 'on']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['prayers', 'amp', 'protection', 'to', 'our', 'brothers', 'and', 'sisters', 'fighting', 'in']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['gonna', 'eat', 'pick', 'up', 'my', 'brother', 'get', 'my', 'car', 'washed', 'amp', 'finally', 'go', 'home', 'ressssst', 'amp', 'watch', 'all', 'fast', 'amp', 'furious', 'movies']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['am', 'meeting', 'olympic', 'house']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'think', 'your', 'highprofile', 'female', 'colleague', 'would', 'be', 'one', 'in', 'yhat', 'category']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['its', 'game', 'day', 't', 'minus']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'think', 'your', 'highprofile', 'female', 'colleague', 'would', 'be', 'one', 'in', 'yhat', 'category']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['if', 'u', 'have', 'time', 'open', 'a', 'snap', 'u', 'have', 'time', 'respond']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['species', 'cf', 'don', 'jr', 'refugeesskittlesknow', 'he', 'likes', 'his', 'snacksbut', 'even', 'frown', 'on', 'talking', 'about', 'eating', 'humans']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['ok', 'but', 'how', 'are', 'the', 'fast', 'amp', 'furious', 'movies', 'not', 'classified', 'as', 'comedys']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'accidetly', 'dumped', 'boiling', 'water', 'my', 'myself']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['one', 'month', 'til', 'someones', 'bday', 'and', 'i', 'think', 'its', 'time', 'to', 'flaunt', 'that', 'i', 'got', 'them', 'something', 'pretty', 'awesome']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['dentist', 'just', 'said', 'to', 'me', 'im', 'going', 'to', 'numb', 'your', 'front', 'lip', 'up', 'so', 'itll', 'feel', 'as', 'if', 'youve', 'got', 'lips', 'like', 'pete', 'burns', 'she', 'was', 'right']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['but', 'that', 'was', 'a', 'mistake', 'and', 'a', 'half', 'assed', 'excuse', 'and', 'now', 'here', 'i', 'am', 'burning', 'in', 'hell', 'forever']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['anyway', 'im', 'in', 'a', 'car', 'with', 'a', 'furious', 'white', 'men', 'and', 'i', 'have', 'a', 'really', 'funny', 'story', 'to', 'tell', 'when', 'im', 'sober']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['ballmer', 'will', 'be', 'furious', 'another', 'delivery', 'lost']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['nicole', 'and', 'cory', 'is', 'why', 'she', 'was', 'evicted']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['the', 'best', 'revenge', 'is', 'massive', 'success', 'frank', 'sinatra']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['web', 'portal', 'has', 'to', 'be', 'the', 'slowest', 'web', 'app', 'i', 'have', 'ever', 'had', 'the', 'displeasure', 'of', 'using']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['sex', 'offense', 'happens', 'across', 'all', 'races', 'cultures', 'and', 'creeds', 'amp', 'they', 'should', 'be', 'castrated']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['good', 'luck', 'to', 'all', 'furyhaney', 'players', 'playing', 'this', 'weekend', 'at', 'the', 'future', 'stars', 'showcase', 'in', 'frisco', 'tx']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['james', 'no', 'k', 'no', 'k', 'no', 'k', 'no', 'k', 'you', 'fucked', 'up']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['bad', 'news', 'if', 'ordered', 'online', 'it', 'hasnt', 'gone', 'through', 'same', 'happened', 'to', 'me', 'had', 'to', 're', 'order', 'on', 'the', 'phone']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['im', 'distraught', 'candice', 'and', 'her', 'pout', 'can', 'piss', 'off']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['tonights', 'episode', 'gave', 'me', 'life', 'yaassss', 'queens']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['ive', 'never', 'seen', 'fast', 'amp', 'furious', 'tokyo', 'drift', 'boutta', 'watch', 'it']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['also', 'other', 'ppl', 'who', 'i', 'love', 'a', 'whole', 'damn', 'lot', 'erica', 'joanna', 'tiff', 'sirli', 'harley', 'anja', 'the', 'rest', 'of', 'the', 'gc', 'bc', 'i', 'ran', 'out', 'of', 'chara']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['the', 'ghost', 'of', 'stefano', 'reflects', 'on', 'the', 'grim', 'indignity', 'of', 'being', 'murdered', 'by', 'corrupt', 'cops', 'in', 'faux', 'love']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['do', 'you', 'hold', 'a', 'grudge', 'against', 'your', 'ex']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['im', 'now', 'writing', 'abt', 'the', 'changing', 'face', 'of', 'sex', 'industry', 'in', 'tr', 'now', 'men', 'will', 'talk', 'to', 'me', 'then']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['how', 'on', 'earth', 'can', 'the', 'projection', 'of', 'all', 'that', 'is', 'good', 'and', 'happy', 'and', 'true', 'in', 'my', 'soul', 'be', 'a', 'poisonous', 'fucking', 'snake']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['nothing', 'more', 'entertaining', 'and', 'frightening', 'than', 'a', 'trying', 'desperately', 'to', 'get', 'your', 'attention']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['did', 'you', 'even', 'give', 'out', 'any', 'pizzas', 'serious', 'fail']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['wow', 'my', 'bill', 'is', 'and', 'hav', 'a', 'text', 'from', 'u', 'to', 'prove', 'that', 'and', 'you', 'have', 'taken']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['goddamn', 'headache']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['i', 'either', 'look', 'like', 'a', 'raging', 'bitch', 'or', 'im', 'obnoxiously', 'laughing', 'at', 'something', 'not', 'that', 'funny', 'i', 'dont', 'think', 'theres', 'any', 'middle', 'ground']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['huff', 'btw', 'ty']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'asked', 'for', 'my', 'parcel', 'to', 'be', 'delivered', 'to', 'a', 'pick', 'up', 'store', 'not', 'my', 'address']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['my', 'back', 'is', 'starting', 'to', 'irritate', 'me', 'and', 'its', 'barely']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['take', 'public', 'opinion', 'on', 'revenge', 'with', 'pakistan', 'if', 'govt', 'is', 'unable', 'to', 'decide']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['thanks', 'for', 'ios', 'update', 'even', 'the', 'best', 'app', 'freezing', 'and', 'crashing', 'on', 'se']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['new', 'madden', 'kicking']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['and', 'peter', 'your', 'radio', 'piece', 'on', 'off', 'the', 'ball', 'was', 'pure', 'class', 'no', 'digs', 'no', 'revenge', 'a', 'total', 'balanced', 'pro']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['nice', 'why', 'are', 'u', 'fuming', 'then']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['literally', 'burst', 'out', 'laughing']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['egyptian', 'officials', 'expressed', 'frustration', 'and', 'outrage', 'over', 'the', 'obamahillary', 'administrations', 'support', 'of', 'the', 'muslim', 'brotherhood']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['just', 'watching', 'crimewatch', 'what', 'kind', 'of', 'sick', 'fuck', 'touches', 'year', 'olds', 'shit', 'like', 'this', 'makes', 'me', 'fume']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['i', 'try', 'not', 'to', 'let', 'my', 'anger', 'seep', 'into', 'reviews', 'but', 'i', 'resent', 'having', 'my', 'time', 'wasted', 'on', 'books', 'like', 'that', 'time', 'is', 'precious']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['then', 'he', 'said', 'talking', 'about', 'wills', 'uncontrollable', 'animals', 'when', 'moving', 'to', 'another', 'link', 'these', 'comments', 'do', 'not', 'help']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['my', 'baskets', 'are', 'better', 'when', 'im', 'in', 'a', 'bad', 'mood', 'someone', 'irritate', 'me', 'before', 'practice', 'please']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['i', 'miss', 'my', 'gran', 'singing', 'rawhide', 'in', 'her', 'deep', 'baritone', 'growl']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['im', 'about', 'to', 'fly', 'into', 'a', 'fit', 'of', 'rage', 'its', 'not', 'fair']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['you', 'insult', 'the', 'late', 'sherri', 'martel']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['no', 'offense', 'but', 'to', 'the', 'ppl', 'out', 'there', 'using', 'creams', 'to', 'build', 'your', 'glutescome', 'on', 'go', 'squat', 'and', 'what', 'not']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
['fuming'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['im', 'offended', 'i', 'actually', 'am']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['dont', 'be', 'bitter']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['that', 'she', 'could', 'never', 'solve', 'kashmir', 'problem', 'and', 'kept', 'it', 'burning', 'for', 'vote']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['i', 'love', 'the', 'word', 'fret', 'so', 'much', 'and', 'im', 'in', 'heaven']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['im', 'not', 'saying', 'he', 'might', 'be', 'like', 'big', 'foot', 'but', 'it', 'might', 'be', 'like', 'natural', 'biological', 'father', 'says', 'blood', 'boiling', 'if', 'he', 'cross']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['puzzle', 'investing', 'opening', 'portland', 'feodal', 'population', 'is', 'correlative', 'straight', 'a', 'snorting', 'infuriate', 'xlzjyhg']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['and', 'justly', 'so', 'offer', 'people', 'some', 'hope', 'my', 'god', 'does', 'anyone', 'see', 'this', 'should', 'not', 'be', 'for', 'the']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['i', 'agree', 'but', 'our', 'offense', 'was', 'ass', 'after', 'the', 'second', 'half', 'td', 'score', 'on', 'the', 'first', 'drive']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['just', 'paid', 'for', 'chicken', 'at', 'and', 'didnt', 'even', 'get', 'any', 'there', 'goes', 'dollars', 'and', 'me', 'as', 'a', 'customer']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['chick', 'told', 'me', 'i', 'look', 'like', 'childish', 'gambino', 'or']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['part', 'was', 'buzzing', 'for', 'a', 'cheeky', 'squashie', 'or', 'twothis', 'was', 'not', 'what', 'i', 'expectedsort', 'it', 'out']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['delays', 'from', 'streatham', 'cmn', 'to', 'clap', 'junc', 'amp', 'now', 'train', 'took', 'mins', 'for', 'mins', 'journey', 'missed', 'trains', 'to', 'reading']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['her', 'team', 'must', 'draw', 'from', 'a', 'hat', 'for', 'daily', 'personality']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['i', 'offered', 'gold', 'or', 'silver', 'but', 'they', 'said', 'nah']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['you', 'offend', 'me']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['watching', 'on', 'i', 'would', 'have', 'been', 'straight', 'out', 'of', 'there', 'with', 'the', 'guy', 'who', 'was', 'getting', 'irate']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['my', 'dogs', 'making', 'the', 'most', 'ridiculous', 'sounds', 'right', 'now', 'its', 'like', 'a', 'high', 'pitched', 'gargley', 'growl']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['unbelievable', 'takes', 'minutes', 'to', 'get', 'through', 'to', 'then', 'theres', 'a', 'fault', 'and', 'the', 'call', 'hangs', 'up']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['i', 'believe', 'thats', 'what', 'you', 'call', 'the', 'fury', 'of', 'the', 'righteous']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['got', 'a', 'tip', 'from', 'a', 'drunk', 'uber', 'passenger', 'today', 'i', 'get', 'a', 'parking', 'ticket', 'id', 'blame', 'karma', 'but', 'my', 'dumb', 'ass', 'forgot', 'to', 'pay', 'the', 'meter']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['if', 'i', 'spend', 'more', 'than', 'in', 'shimmy', 'on', 'drinks', 'ill', 'be', 'raging', 'but', 'we', 'all', 'know', 'its', 'gonna', 'happen']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['actually', 'fuming', 'i', 'have', 'nothing', 'to', 'wear', 'saturday']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['this', 'fuck', 'you', 'is', 'boiling', 'up', 'inside', 'its', 'not', 'gonna', 'be', 'good', 'when', 'i', 'let', 'it', 'out']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['who', 'the', 'hell', 'is', 'drilling', 'outside', 'my', 'house', 'literally', 'got', 'to', 'sleep', 'at', 'half', 'four', 'after', 'a', 'busy', 'shift', 'and', 'these', 'twats', 'have', 'woken', 'me', 'up']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['if', 'you', 'let', 'a', 'general', 'tweet', 'offend', 'you', 'you', 'definitely', 'shouldnt', 'be', 'on', 'twitter']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['bloody', 'right']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['the', 'nword', 'but', 'i', 'think', 'all', 'afram', 'are', 'entitled', 'to', 'it', 'we', 'shouldnt', 'take', 'away', 'from', 'them', 'the', 'insult', 'they', 'have', 'claimed', 'back']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['i', 'cant', 'guess', 'if', 'you', 'holding', 'a', 'grudge', 'against', 'the', 'best']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['always', 'seek', 'revenge']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['exactly', 'what', 'i', 'have', 'been', 'saying', 'on', 'fb']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['didnt', 'think', 'cadres', 'not', 'getting', 'src', 'deployment', 'would', 'make', 'some', 'cadres', 'so', 'bitter', 'ku', 'tough', 'macom']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['opioid', 'rapid', 'pill', 'plaguespeed', 'generations', 'pulse', 'rapid', 'rabid', 'impairment', 'ist', 'choice', 'stacked', 'usage', 'vs', 'street', 'ingestion', 'demo', 'us']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['angry', 'already']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['a', 'and', 'isolation']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['is', 'it', 'true', 'none', 'of', 'your', 'players', 'are', 'cops', 'do', 'they', 'drink', 'chilled', 'bitter', 'are', 'your', 'players', 'walter', 'mitty', 'types']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['im', 'on', 'holiday', 'for', 'the', 'next', 'round', 'fuming']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['if', 'someone', 'keeps', 'at', 'you', 'dont', 'at', 'least', 'u', 'r', 'giving']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['youre', 'so', 'thirsty', 'for', 'the', 'chance', 'to', 'disagree', 'w', 'the', 'left', 'that', 'you', 'dont', 'even', 'realize', 'when', 'something', 'is', 'an', 'affront', 'to', 'your', 'bigoted', 'platform']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['kik', 'me', 'i', 'want', 'to', 'swap', 'pics', 'i', 'will', 'post', 'on', 'my', 'account', 'anonymously', 'if', 'you', 'wish', 'kik', 'vsvplou']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['the', 'are', 'playing', 'antichrist', 'why', 'wont', 'play', 'hustle', 'its', 'an', 'outrage']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['ananya', 'just', 'grabbed', 'a', 'bible', 'opened', 'it', 'started', 'reading', 'and', 'then', 'said', 'where', 'do', 'they', 'talk', 'about', 'burning', 'people']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['whenever', 'i', 'pout', 'i', 'just', 'want', 'adrian', 'to', 'appear', 'and', 'tell', 'me', 'to', 'stop', 'pouting', 'or', 'else']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['very', 'little', 'frustrates', 'me', 'as', 'much', 'as', 'misplacing', 'something', 'been', 'looking', 'for', 'my', 'keys', 'for', 'hours', 'now']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['its', 'buzzing', 'pathetically', 'for', 'sympathy', 'if', 'you', 'let', 'it', 'out', 'it', 'will', 'twirl', 'its', 'moustache', 'chuckle', 'and', 'sting', 'you']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['cant', 'believe', 'are', 'putting', 'their', 'prices', 'up', 'they', 'already', 'know', 'im', 'struggling', 'to', 'pay', 'my', 'bill', 'amp', 'wont', 'change', 'my', 'package']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['some', 'bloke', 'on', 'the', 'train', 'whos', 'obviously', 'trying', 'to', 'provoke', 'west', 'ham', 'fans', 'by', 'loudly', 'slagging', 'off', 'the', 'stadium', 'to', 'his', 'mate', 'on', 'the', 'phone']",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"['british', 'humour', 'should', 'offend', 'and', 'challenge', 'mainstream', 'views', 'hat', 'off', 'to', 'clarkeson', 'the', 'ultra', 'left', 'should', 'go', 'and', 'kneel', 'before', 'allah']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['ha', 'right', 'im', 'from', 'san', 'jose', 'ca', 'and', 'i', 'was', 'offended', 'right', 'there', 'with', 'you', 'dave', 'go', 'on', 'a', 'walk', 'or', 'something', 'next', 'time']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['since', 'its', 'a', 'friend', 'of', 'peregs', 'i', 'dont', 'want', 'to', 'offend']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['theyre', 'like', 'the', 'rape', 'apologists', 'who', 'inadvertently', 'make', 'men', 'sound', 'like', 'rabid', 'mindless', 'beasts', 'with', 'friends', 'like', 'these']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"['they', 'irritate', 'me', 'them', 'and', 'their', 'inch', 'thick', 'made', 'up', 'masks']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['i', 'am', 'irate', 'at', 'you', 'checkin', 'system', 'i', 'have', 'tried', 'to', 'checkin', 'all', 'day', 'and', 'it', 'wouldnt', 'let', 'me', 'do', 'it', 'because', 'i', 'had', 'no', 'seat', 'assigned']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"['imagine', 'celtic', 'burst', 'the', 'net', 'wae', 'every', 'attempt', 'but', 'nutt', 'same', 'old', 'dain', 'it', 'hard', 'way', 'usual']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'asked', 'jared', 'to', 'marry', 'me', 'and', 'he', 'said', 'no']",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
